CustomerID,Name,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
42693,Customer_42693,30,Male,Houston,3,33.59,337,0
77917,Customer_77917,59,Male,Miami,9,91.87,271,0
2839,Customer_2839,23,Male,Miami,7,70.66,382,0
45263,Customer_45263,30,Male,New York,2,87.17,206,1
9430,Customer_9430,58,Male,Chicago,8,94.48,281,0
9143,Customer_9143,48,Male,Houston,9,59.88,430,0
18547,Customer_18547,59,Female,Miami,17,74.06,62,1
85145,Customer_85145,36,Male,New York,18,42.86,80,1
69392,Customer_69392,44,Male,Miami,19,66.95,389,1
61492,Customer_61492,59,Female,Houston,6,81.92,310,0
69552,Customer_69552,22,Female,New York,5,74.15,246,1
67462,Customer_67462,43,Male,Chicago,5,89.14,189,1
12552,Customer_12552,33,Male,New York,23,83.28,178,1
42103,Customer_42103,22,Female,Miami,12,60.67,382,1
31840,Customer_31840,41,Male,Chicago,19,63.34,486,1
64993,Customer_64993,66,Male,Houston,15,49.75,304,0
54519,Customer_54519,34,Male,Chicago,11,88.95,53,0
74317,Customer_74317,28,Female,Chicago,5,42.48,109,1
15295,Customer_15295,40,Female,Houston,23,62.93,257,1
18793,Customer_18793,61,Female,Los Angeles,16,50.05,240,1
40654,Customer_40654,62,Female,New York,2,70.4,400,1
19796,Customer_19796,46,Female,Los Angeles,11,51.93,398,0
53954,Customer_53954,66,Female,Miami,24,90.13,80,0
5214,Customer_5214,54,Female,Los Angeles,6,32.0,178,1
22235,Customer_22235,38,Male,Miami,21,84.62,153,0
89770,Customer_89770,20,Female,Los Angeles,5,95.33,189,0
91092,Customer_91092,26,Female,Chicago,7,85.11,231,0
8466,Customer_8466,33,Female,Miami,10,58.87,218,1
91493,Customer_91493,55,Male,Miami,8,74.07,196,0
35578,Customer_35578,55,Female,Houston,12,92.46,155,0
89053,Customer_89053,22,Female,Miami,5,35.97,77,1
78919,Customer_78919,64,Male,Miami,6,86.38,137,0
87796,Customer_87796,32,Male,New York,17,96.73,495,1
78085,Customer_78085,37,Female,Chicago,5,78.11,273,0
80502,Customer_80502,63,Male,Los Angeles,1,86.4,157,1
65935,Customer_65935,66,Male,Houston,8,62.16,497,0
98309,Customer_98309,37,Female,Los Angeles,22,38.87,274,1
96634,Customer_96634,39,Female,Houston,22,64.2,411,0
13113,Customer_13113,36,Female,Los Angeles,13,90.64,169,0
64254,Customer_64254,19,Female,Chicago,11,98.28,101,1
93546,Customer_93546,35,Female,Los Angeles,18,92.87,180,1
30814,Customer_30814,54,Female,Chicago,17,77.44,342,1
5709,Customer_5709,24,Male,Los Angeles,11,38.52,72,1
17869,Customer_17869,40,Female,Chicago,2,80.86,168,1
58814,Customer_58814,32,Male,Miami,8,76.46,263,0
4411,Customer_4411,60,Male,Houston,15,44.25,350,1
71298,Customer_71298,55,Female,New York,23,98.31,252,0
88594,Customer_88594,26,Male,Chicago,23,97.74,432,0
9141,Customer_9141,65,Male,Chicago,19,33.85,115,1
15680,Customer_15680,43,Male,Miami,14,37.82,51,1
19856,Customer_19856,27,Female,New York,15,70.94,235,0
6263,Customer_6263,51,Female,Los Angeles,19,67.07,269,0
46105,Customer_46105,68,Female,Miami,13,83.33,163,1
27021,Customer_27021,34,Male,New York,15,65.04,327,1
41874,Customer_41874,27,Female,Chicago,11,60.11,265,0
30572,Customer_30572,19,Female,New York,17,49.18,50,0
43807,Customer_43807,42,Male,Houston,2,84.81,138,1
57898,Customer_57898,37,Male,Miami,7,52.25,492,0
17091,Customer_17091,32,Male,Houston,19,63.8,298,0
98720,Customer_98720,53,Male,Houston,17,48.2,474,0
56497,Customer_56497,57,Female,Miami,23,31.63,112,1
70222,Customer_70222,26,Female,Houston,5,70.82,131,1
91015,Customer_91015,49,Male,Chicago,1,30.35,280,1
44214,Customer_44214,40,Male,Houston,7,57.68,158,0
24020,Customer_24020,24,Female,Miami,5,41.25,203,1
57496,Customer_57496,29,Male,Los Angeles,4,43.67,343,0
4930,Customer_4930,67,Female,Chicago,18,65.26,210,1
65698,Customer_65698,68,Male,Los Angeles,8,40.08,95,0
35680,Customer_35680,47,Male,Miami,20,78.39,241,1
56695,Customer_56695,28,Male,Miami,4,87.99,70,1
82142,Customer_82142,39,Female,Miami,6,97.54,266,0
23149,Customer_23149,33,Male,New York,16,32.54,108,1
84766,Customer_84766,41,Female,New York,8,40.1,436,1
38587,Customer_38587,45,Female,Miami,10,89.48,276,0
45528,Customer_45528,44,Female,New York,14,63.49,346,0
6659,Customer_6659,62,Male,Los Angeles,10,33.25,99,0
85765,Customer_85765,18,Male,Chicago,5,94.96,232,1
63772,Customer_63772,70,Female,Houston,24,59.59,459,1
80592,Customer_80592,59,Male,Miami,4,52.8,63,1
66291,Customer_66291,61,Female,Miami,9,86.54,61,0
49320,Customer_49320,60,Male,Los Angeles,16,32.24,222,0
66297,Customer_66297,68,Female,Houston,5,34.64,74,0
29410,Customer_29410,55,Male,Houston,1,46.44,450,0
24549,Customer_24549,19,Male,New York,13,75.67,361,1
35032,Customer_35032,24,Female,Los Angeles,4,91.43,298,0
65707,Customer_65707,69,Female,Miami,18,41.19,78,1
65196,Customer_65196,36,Male,Chicago,12,45.15,327,1
32478,Customer_32478,32,Female,New York,13,92.28,173,0
88885,Customer_88885,68,Female,Los Angeles,17,50.21,85,0
61089,Customer_61089,53,Male,New York,12,92.46,83,0
27485,Customer_27485,50,Female,New York,22,73.95,327,1
68791,Customer_68791,30,Female,Miami,17,53.12,109,1
76361,Customer_76361,62,Female,New York,7,89.38,492,1
36167,Customer_36167,51,Male,Los Angeles,24,35.81,273,1
99850,Customer_99850,65,Male,Miami,4,56.44,300,0
48057,Customer_48057,48,Male,Miami,15,87.91,276,0
53033,Customer_53033,44,Male,Los Angeles,19,94.38,235,1
68795,Customer_68795,42,Male,Los Angeles,2,70.19,203,1
61453,Customer_61453,37,Male,Miami,10,41.36,60,1
66387,Customer_66387,27,Male,Los Angeles,20,45.52,136,1
34084,Customer_34084,19,Male,New York,22,89.13,195,1
13431,Customer_13431,51,Female,Chicago,15,53.53,484,1
73654,Customer_73654,54,Male,New York,3,79.65,207,1
90896,Customer_90896,52,Female,Miami,13,76.79,358,0
19345,Customer_19345,65,Male,Miami,6,35.77,193,1
52370,Customer_52370,23,Male,Miami,5,36.1,266,0
94226,Customer_94226,66,Female,Chicago,10,70.97,233,1
84509,Customer_84509,20,Female,New York,5,51.35,313,0
45551,Customer_45551,26,Female,Los Angeles,16,37.0,144,0
73708,Customer_73708,35,Male,Los Angeles,14,75.08,314,0
3135,Customer_3135,66,Female,Chicago,7,72.51,425,1
38966,Customer_38966,55,Female,Houston,1,90.72,51,0
40900,Customer_40900,42,Male,Miami,4,48.4,251,0
37505,Customer_37505,29,Female,Houston,22,85.87,114,1
81018,Customer_81018,61,Female,Houston,3,99.3,442,0
20183,Customer_20183,40,Female,New York,9,68.88,211,1
66982,Customer_66982,29,Male,Houston,10,98.95,181,0
50343,Customer_50343,49,Male,Chicago,15,59.99,94,0
24415,Customer_24415,67,Male,Chicago,18,48.29,271,1
13627,Customer_13627,38,Female,New York,17,34.05,347,1
9392,Customer_9392,34,Male,Los Angeles,1,86.53,492,0
37851,Customer_37851,27,Female,Chicago,19,46.54,431,1
58169,Customer_58169,18,Male,Chicago,18,62.93,96,0
32282,Customer_32282,59,Female,Miami,17,61.58,319,1
42175,Customer_42175,28,Female,Los Angeles,7,48.34,281,0
68520,Customer_68520,44,Female,Los Angeles,21,70.87,283,0
1500,Customer_1500,26,Male,Houston,1,32.6,130,0
9640,Customer_9640,21,Male,Los Angeles,23,30.38,121,0
47432,Customer_47432,34,Male,Los Angeles,1,79.61,226,0
45513,Customer_45513,59,Male,Miami,24,83.57,180,0
36720,Customer_36720,31,Female,Los Angeles,4,86.69,242,1
65792,Customer_65792,46,Male,Miami,10,37.05,359,1
22898,Customer_22898,41,Female,New York,8,93.66,468,0
21937,Customer_21937,64,Female,Miami,13,90.19,66,1
57245,Customer_57245,57,Female,Chicago,20,81.9,354,1
53867,Customer_53867,61,Female,Chicago,7,33.46,332,0
88248,Customer_88248,60,Male,Chicago,13,72.81,394,1
86101,Customer_86101,38,Male,Miami,4,91.01,93,1
37923,Customer_37923,69,Female,Chicago,14,65.46,234,0
32688,Customer_32688,60,Male,Miami,4,31.36,212,0
43786,Customer_43786,40,Female,Los Angeles,16,59.25,241,0
86048,Customer_86048,31,Male,New York,2,93.55,462,0
3107,Customer_3107,68,Female,Houston,5,38.38,302,1
18598,Customer_18598,37,Male,Los Angeles,15,45.63,52,0
52908,Customer_52908,54,Female,Miami,17,53.77,162,1
39781,Customer_39781,51,Female,Los Angeles,12,73.67,453,1
51445,Customer_51445,44,Male,Miami,24,38.18,75,1
40132,Customer_40132,42,Female,Los Angeles,1,59.85,352,0
49492,Customer_49492,60,Male,Chicago,1,77.83,345,1
44887,Customer_44887,68,Male,New York,8,85.68,136,1
50924,Customer_50924,48,Female,Chicago,19,39.41,227,1
10451,Customer_10451,47,Female,Houston,21,32.0,352,0
27464,Customer_27464,50,Female,Chicago,15,31.87,421,0
54660,Customer_54660,24,Male,Miami,15,66.71,182,0
94299,Customer_94299,66,Female,New York,3,37.61,160,0
59210,Customer_59210,49,Male,New York,12,39.26,254,1
48004,Customer_48004,20,Female,Chicago,13,49.35,147,1
2065,Customer_2065,49,Male,Chicago,15,83.0,79,1
46637,Customer_46637,37,Female,Chicago,12,99.03,94,1
47865,Customer_47865,58,Female,Los Angeles,13,83.07,328,1
15384,Customer_15384,53,Male,Los Angeles,14,98.45,157,1
67691,Customer_67691,28,Male,Houston,24,61.22,273,1
76318,Customer_76318,54,Female,Chicago,18,44.09,226,1
56412,Customer_56412,23,Male,Houston,9,30.4,452,1
31127,Customer_31127,54,Female,Houston,23,42.87,58,0
73178,Customer_73178,26,Female,Chicago,20,53.01,375,0
17159,Customer_17159,36,Female,Los Angeles,4,76.0,285,0
83,Customer_83,33,Female,Los Angeles,3,70.27,308,1
66554,Customer_66554,33,Male,Houston,14,43.5,332,1
57154,Customer_57154,33,Female,Los Angeles,12,79.19,498,1
90820,Customer_90820,51,Male,Miami,18,34.01,129,1
84700,Customer_84700,56,Male,New York,6,54.12,491,0
84536,Customer_84536,26,Female,Chicago,5,50.95,122,1
93778,Customer_93778,23,Male,Houston,10,62.75,184,1
38342,Customer_38342,39,Male,Miami,20,47.63,190,1
49468,Customer_49468,62,Male,Chicago,10,89.15,388,1
38747,Customer_38747,55,Female,Miami,8,93.69,391,1
40785,Customer_40785,47,Female,New York,16,68.6,160,1
15901,Customer_15901,57,Male,Miami,6,99.76,118,0
8545,Customer_8545,35,Male,Houston,22,60.54,64,0
36511,Customer_36511,53,Female,Los Angeles,11,71.17,321,0
76962,Customer_76962,24,Male,Chicago,22,30.92,177,1
40761,Customer_40761,70,Male,Chicago,18,92.12,424,0
17103,Customer_17103,42,Female,New York,13,94.8,83,1
21108,Customer_21108,70,Female,Chicago,16,61.28,497,0
1333,Customer_1333,35,Female,New York,6,69.65,154,1
24309,Customer_24309,49,Male,Chicago,19,89.71,484,1
99226,Customer_99226,37,Female,Los Angeles,20,57.01,112,0
48906,Customer_48906,61,Female,Los Angeles,20,98.7,115,1
92289,Customer_92289,48,Male,Miami,9,80.43,339,0
64190,Customer_64190,48,Female,Los Angeles,13,92.09,235,1
16497,Customer_16497,51,Male,Houston,22,38.74,466,1
93845,Customer_93845,53,Male,Houston,9,47.44,115,0
66684,Customer_66684,27,Male,Chicago,11,36.98,354,1
61276,Customer_61276,48,Female,Miami,20,30.85,82,0
96514,Customer_96514,39,Male,Houston,19,70.79,82,1
28514,Customer_28514,53,Female,New York,23,74.35,375,1
71051,Customer_71051,27,Female,New York,24,86.22,210,0
4432,Customer_4432,56,Female,Chicago,11,36.23,356,1
16461,Customer_16461,66,Male,New York,6,97.6,209,1
10216,Customer_10216,62,Male,Chicago,17,80.65,288,1
82393,Customer_82393,18,Male,Chicago,7,53.71,293,1
46006,Customer_46006,58,Male,Chicago,3,52.99,110,1
72542,Customer_72542,57,Female,Miami,5,41.02,217,0
77192,Customer_77192,27,Female,Chicago,16,73.44,151,0
12695,Customer_12695,43,Female,Los Angeles,13,61.86,105,0
14720,Customer_14720,52,Female,New York,13,71.75,210,1
51800,Customer_51800,22,Male,Miami,1,48.89,359,1
96990,Customer_96990,19,Male,Chicago,15,31.68,413,0
53613,Customer_53613,63,Male,New York,11,61.38,134,0
97995,Customer_97995,21,Male,New York,8,58.1,129,1
89757,Customer_89757,62,Female,Miami,5,57.83,447,0
12139,Customer_12139,27,Male,Chicago,10,74.74,293,1
64191,Customer_64191,36,Female,Los Angeles,22,44.58,197,1
45958,Customer_45958,36,Female,Chicago,23,43.9,269,1
71454,Customer_71454,70,Male,Miami,4,68.16,307,1
26440,Customer_26440,33,Male,New York,21,30.58,178,1
68193,Customer_68193,52,Male,Los Angeles,21,31.92,391,0
26024,Customer_26024,55,Male,Chicago,24,59.64,337,0
24405,Customer_24405,58,Male,New York,21,57.84,122,1
12577,Customer_12577,51,Male,Houston,23,75.18,293,0
94660,Customer_94660,18,Female,Houston,3,41.69,485,1
73429,Customer_73429,35,Male,New York,9,97.35,246,0
29112,Customer_29112,22,Female,Miami,14,43.01,316,1
14622,Customer_14622,18,Female,New York,14,91.42,482,0
33064,Customer_33064,24,Female,New York,2,51.84,88,0
6092,Customer_6092,23,Male,Chicago,20,74.32,220,1
58610,Customer_58610,61,Male,Houston,17,80.87,95,1
57247,Customer_57247,56,Female,New York,8,77.28,323,1
78433,Customer_78433,24,Male,Houston,11,31.62,388,0
72533,Customer_72533,34,Male,Houston,2,92.6,153,1
48752,Customer_48752,52,Male,Miami,8,79.5,335,1
85387,Customer_85387,32,Male,Chicago,24,43.63,456,0
56544,Customer_56544,29,Male,Miami,13,74.91,174,1
81427,Customer_81427,43,Male,Chicago,24,75.45,430,1
66585,Customer_66585,37,Male,Houston,10,35.39,405,0
12631,Customer_12631,58,Female,Los Angeles,16,77.37,208,1
99367,Customer_99367,48,Female,Chicago,8,58.76,437,1
64007,Customer_64007,69,Female,Chicago,13,63.25,230,0
75086,Customer_75086,30,Female,Los Angeles,3,88.04,275,1
23054,Customer_23054,59,Female,Chicago,6,66.28,386,1
64240,Customer_64240,45,Male,Houston,23,74.09,58,0
56847,Customer_56847,46,Female,Los Angeles,10,75.85,50,1
78204,Customer_78204,55,Female,Miami,7,98.71,481,0
68746,Customer_68746,37,Male,Los Angeles,23,54.94,270,0
45770,Customer_45770,40,Male,Chicago,16,93.75,78,0
3152,Customer_3152,47,Female,Houston,9,57.3,117,0
62295,Customer_62295,65,Male,New York,24,93.32,178,0
66097,Customer_66097,48,Female,Los Angeles,16,31.02,240,0
6010,Customer_6010,46,Male,Los Angeles,24,67.29,306,0
40198,Customer_40198,52,Female,Miami,12,99.04,448,0
85897,Customer_85897,46,Male,Los Angeles,5,43.34,436,0
93274,Customer_93274,21,Female,Chicago,21,67.96,496,0
25406,Customer_25406,23,Male,Los Angeles,17,59.39,231,0
80014,Customer_80014,43,Male,Miami,11,46.75,167,1
29998,Customer_29998,23,Female,Miami,1,78.48,298,0
62755,Customer_62755,23,Female,Houston,7,63.25,418,1
4027,Customer_4027,34,Female,New York,21,74.35,104,0
4052,Customer_4052,47,Male,Miami,18,83.2,319,1
12289,Customer_12289,38,Male,Miami,7,48.82,138,0
96291,Customer_96291,18,Female,New York,17,34.39,379,1
81106,Customer_81106,57,Female,Houston,17,38.97,243,0
36269,Customer_36269,50,Female,Chicago,15,64.82,131,1
95264,Customer_95264,46,Female,Houston,6,95.92,138,0
18473,Customer_18473,32,Male,New York,8,40.18,126,0
25461,Customer_25461,43,Female,Miami,2,92.26,258,0
27482,Customer_27482,22,Female,Houston,3,96.4,73,0
4945,Customer_4945,50,Male,Miami,12,75.05,333,1
41143,Customer_41143,32,Female,Los Angeles,11,32.91,251,0
55729,Customer_55729,23,Female,Miami,1,98.2,150,0
48789,Customer_48789,34,Female,Los Angeles,2,32.34,81,0
60780,Customer_60780,45,Male,Miami,15,45.25,343,0
17102,Customer_17102,31,Male,Houston,20,78.96,464,0
2020,Customer_2020,47,Male,New York,10,33.04,356,1
36688,Customer_36688,57,Male,Chicago,11,51.81,304,0
96577,Customer_96577,69,Male,Chicago,21,37.08,171,0
20136,Customer_20136,27,Male,Chicago,19,40.13,259,0
2744,Customer_2744,49,Female,Chicago,19,72.46,149,0
21633,Customer_21633,41,Male,Chicago,3,70.79,128,1
34105,Customer_34105,61,Male,Los Angeles,21,37.54,121,1
4333,Customer_4333,57,Female,Chicago,20,39.0,84,1
98669,Customer_98669,19,Female,Chicago,10,55.37,365,0
83477,Customer_83477,68,Male,New York,22,92.6,496,0
10553,Customer_10553,36,Male,Los Angeles,17,52.04,450,0
38995,Customer_38995,39,Male,Miami,14,74.16,258,0
60449,Customer_60449,32,Female,Los Angeles,6,35.44,376,0
48049,Customer_48049,51,Male,Houston,21,64.64,92,0
13695,Customer_13695,70,Female,Miami,9,32.33,96,0
57924,Customer_57924,59,Male,Chicago,6,66.88,150,1
41336,Customer_41336,38,Male,Houston,20,88.13,407,0
79415,Customer_79415,47,Female,Los Angeles,15,62.28,157,1
9413,Customer_9413,22,Male,Miami,12,51.91,85,0
85298,Customer_85298,31,Female,Houston,2,54.28,343,0
74389,Customer_74389,52,Female,Miami,24,93.56,366,0
6631,Customer_6631,40,Male,Houston,9,43.85,387,0
86153,Customer_86153,49,Female,Los Angeles,5,80.98,484,0
12170,Customer_12170,66,Male,New York,10,91.26,182,0
27568,Customer_27568,24,Male,Chicago,2,94.0,155,1
44859,Customer_44859,65,Female,Chicago,10,30.4,57,0
65618,Customer_65618,29,Male,Chicago,24,65.11,59,0
10960,Customer_10960,47,Male,New York,4,86.21,497,0
66175,Customer_66175,62,Male,Los Angeles,19,95.82,448,0
30924,Customer_30924,63,Female,Los Angeles,23,61.46,89,0
32733,Customer_32733,49,Female,Miami,16,77.87,487,1
58495,Customer_58495,63,Female,Houston,23,48.22,161,1
53328,Customer_53328,60,Female,Chicago,19,53.99,181,1
64842,Customer_64842,40,Male,Houston,20,66.39,350,1
82619,Customer_82619,18,Male,Miami,14,64.29,387,1
47559,Customer_47559,23,Female,Chicago,17,46.33,105,1
26775,Customer_26775,51,Male,Houston,19,91.57,463,1
63603,Customer_63603,28,Male,Los Angeles,18,40.34,102,0
71122,Customer_71122,19,Male,New York,21,65.99,145,1
88122,Customer_88122,53,Female,Miami,8,57.13,385,0
61042,Customer_61042,35,Male,Los Angeles,8,45.76,299,0
46579,Customer_46579,56,Female,Chicago,12,65.45,202,0
59862,Customer_59862,32,Female,Miami,11,89.54,123,0
47078,Customer_47078,40,Female,New York,3,63.75,257,0
33570,Customer_33570,44,Female,New York,21,49.12,177,1
79931,Customer_79931,24,Male,New York,8,89.4,351,1
47873,Customer_47873,64,Male,Miami,20,57.33,476,0
9254,Customer_9254,66,Male,Miami,24,36.65,295,0
3277,Customer_3277,29,Male,Houston,8,39.84,465,0
44067,Customer_44067,46,Female,Miami,15,30.63,217,1
3478,Customer_3478,55,Male,Los Angeles,22,96.15,153,1
6015,Customer_6015,69,Male,Chicago,2,31.2,61,0
88737,Customer_88737,65,Male,Miami,6,84.36,51,0
75633,Customer_75633,67,Female,Los Angeles,21,56.32,239,1
98518,Customer_98518,27,Male,New York,8,87.42,296,1
7474,Customer_7474,69,Female,Houston,16,81.52,120,1
46235,Customer_46235,23,Female,Houston,11,56.5,413,1
20350,Customer_20350,42,Female,Houston,4,92.04,391,1
4487,Customer_4487,51,Female,New York,5,72.4,458,0
36236,Customer_36236,29,Female,Chicago,24,63.03,59,1
97253,Customer_97253,56,Male,Houston,19,92.32,294,1
362,Customer_362,31,Female,Los Angeles,10,34.17,485,0
43859,Customer_43859,68,Female,Chicago,2,57.74,449,0
73030,Customer_73030,30,Female,Chicago,2,54.49,327,0
24664,Customer_24664,56,Male,New York,1,43.17,441,0
93109,Customer_93109,45,Male,Houston,21,45.45,455,0
4996,Customer_4996,44,Male,Los Angeles,23,68.1,224,0
5122,Customer_5122,64,Male,Los Angeles,17,51.47,213,1
73231,Customer_73231,39,Female,Los Angeles,4,53.27,229,0
4456,Customer_4456,29,Female,Houston,24,36.98,300,0
24660,Customer_24660,36,Male,Houston,11,47.2,373,0
20852,Customer_20852,39,Female,Houston,20,59.07,304,1
88136,Customer_88136,67,Female,Los Angeles,2,65.28,354,0
40321,Customer_40321,23,Female,New York,6,71.65,57,0
67315,Customer_67315,46,Male,Los Angeles,8,56.14,106,1
8331,Customer_8331,25,Male,Los Angeles,21,39.6,141,0
17346,Customer_17346,57,Female,Houston,22,94.26,158,0
53847,Customer_53847,59,Female,Houston,7,71.65,469,0
9244,Customer_9244,45,Female,Chicago,17,97.9,108,1
46869,Customer_46869,34,Female,Chicago,3,74.71,74,0
23654,Customer_23654,65,Male,Chicago,3,45.59,197,0
68317,Customer_68317,38,Male,Houston,11,90.36,127,1
32460,Customer_32460,32,Male,Miami,18,48.07,269,1
77100,Customer_77100,29,Male,Chicago,21,79.16,325,1
14933,Customer_14933,23,Male,Miami,16,45.77,379,1
933,Customer_933,70,Female,Chicago,3,67.63,278,0
89414,Customer_89414,50,Male,Miami,10,40.28,56,1
98832,Customer_98832,66,Male,New York,2,81.35,204,1
82454,Customer_82454,45,Female,Chicago,16,70.22,80,0
82821,Customer_82821,59,Female,Chicago,13,81.17,379,1
79306,Customer_79306,57,Female,Miami,2,66.99,108,0
59085,Customer_59085,42,Male,New York,3,50.63,123,1
72817,Customer_72817,60,Male,Los Angeles,8,79.68,328,1
37453,Customer_37453,53,Female,New York,1,73.93,310,1
11883,Customer_11883,25,Female,Houston,5,64.13,337,0
34129,Customer_34129,69,Male,New York,20,62.57,139,0
58598,Customer_58598,48,Female,Houston,20,85.94,139,1
11179,Customer_11179,50,Female,Miami,15,33.88,411,1
90586,Customer_90586,34,Male,Houston,3,67.5,468,1
59327,Customer_59327,58,Female,Chicago,1,70.89,136,1
59416,Customer_59416,46,Female,Chicago,21,53.11,270,0
42255,Customer_42255,59,Female,New York,16,84.16,401,0
43420,Customer_43420,35,Female,New York,13,67.01,161,0
43867,Customer_43867,29,Male,Chicago,19,44.98,243,1
50677,Customer_50677,41,Female,New York,3,81.65,142,0
90395,Customer_90395,70,Male,New York,10,80.22,100,0
18021,Customer_18021,52,Male,Chicago,21,42.71,97,0
45716,Customer_45716,22,Female,New York,10,43.73,401,1
64211,Customer_64211,32,Male,Houston,24,81.33,453,0
35379,Customer_35379,39,Female,Miami,8,51.87,458,0
24823,Customer_24823,52,Female,New York,8,45.51,135,0
14131,Customer_14131,57,Female,Los Angeles,23,69.69,167,1
38869,Customer_38869,40,Male,New York,18,46.53,439,0
1210,Customer_1210,35,Male,Houston,2,87.14,116,0
88423,Customer_88423,36,Female,Miami,8,42.47,59,0
37618,Customer_37618,34,Female,Los Angeles,20,51.11,50,1
29197,Customer_29197,49,Male,Houston,22,53.45,138,1
38677,Customer_38677,66,Female,Miami,19,64.0,202,1
12111,Customer_12111,36,Female,New York,17,85.75,227,0
2096,Customer_2096,69,Female,Los Angeles,1,55.39,443,0
78308,Customer_78308,38,Female,Chicago,16,96.79,340,1
3059,Customer_3059,51,Male,Los Angeles,7,99.15,336,1
53145,Customer_53145,42,Female,Chicago,17,76.83,359,1
36297,Customer_36297,46,Female,Chicago,13,42.63,216,0
19415,Customer_19415,30,Female,Los Angeles,16,82.0,482,1
75162,Customer_75162,39,Female,Chicago,13,61.57,315,0
14935,Customer_14935,69,Male,New York,13,81.62,87,0
89258,Customer_89258,47,Male,Miami,12,79.57,449,1
38541,Customer_38541,52,Male,New York,14,92.71,488,0
51328,Customer_51328,42,Male,New York,5,98.69,475,0
52286,Customer_52286,22,Male,Houston,10,30.73,175,0
33017,Customer_33017,56,Male,Houston,5,73.99,229,1
69741,Customer_69741,55,Male,Los Angeles,11,57.19,66,1
3001,Customer_3001,35,Female,Chicago,11,48.73,447,1
83192,Customer_83192,36,Female,Los Angeles,12,73.35,440,0
88725,Customer_88725,57,Female,Chicago,11,77.44,80,1
83767,Customer_83767,33,Female,Houston,7,45.24,142,1
10010,Customer_10010,50,Female,Chicago,19,90.92,176,1
24390,Customer_24390,56,Male,New York,18,55.99,348,0
67161,Customer_67161,67,Male,Los Angeles,18,43.82,198,1
61836,Customer_61836,33,Female,New York,22,88.39,314,0
18358,Customer_18358,61,Female,New York,24,61.99,356,1
29735,Customer_29735,19,Male,Houston,13,65.46,499,1
50417,Customer_50417,28,Female,Houston,15,64.38,168,1
61713,Customer_61713,67,Female,New York,24,72.54,116,0
82384,Customer_82384,37,Male,Los Angeles,7,55.81,453,1
76296,Customer_76296,47,Female,New York,9,53.21,425,1
76100,Customer_76100,51,Female,Chicago,18,47.28,222,0
52734,Customer_52734,27,Female,Los Angeles,15,45.49,172,0
85846,Customer_85846,52,Female,Houston,3,93.54,282,1
91335,Customer_91335,49,Male,Houston,18,61.76,142,0
11624,Customer_11624,31,Male,Miami,20,62.45,350,0
35276,Customer_35276,21,Female,Miami,7,93.72,213,1
24683,Customer_24683,55,Female,New York,13,40.0,403,0
8989,Customer_8989,34,Female,Chicago,21,78.3,291,0
66157,Customer_66157,44,Male,Chicago,16,67.69,495,1
69934,Customer_69934,62,Female,Houston,12,33.69,135,1
31828,Customer_31828,68,Female,Los Angeles,19,46.76,318,0
73767,Customer_73767,63,Male,Miami,3,75.42,420,0
80481,Customer_80481,42,Male,Los Angeles,11,77.69,104,0
92961,Customer_92961,43,Female,Houston,19,38.72,91,1
4539,Customer_4539,30,Female,Houston,14,56.5,151,1
83016,Customer_83016,65,Female,New York,16,36.08,127,0
99671,Customer_99671,60,Male,Houston,16,43.87,472,0
96548,Customer_96548,23,Male,Chicago,3,73.73,379,1
53397,Customer_53397,61,Female,Chicago,20,57.57,497,0
46811,Customer_46811,57,Female,Houston,4,41.89,213,0
95961,Customer_95961,39,Male,Houston,8,80.4,495,0
606,Customer_606,41,Female,Chicago,9,40.0,399,0
30876,Customer_30876,23,Female,Houston,8,88.77,241,0
82072,Customer_82072,67,Male,Los Angeles,12,68.97,447,1
98165,Customer_98165,55,Female,New York,22,77.13,118,1
41323,Customer_41323,54,Male,Chicago,15,79.92,246,0
68328,Customer_68328,47,Female,Los Angeles,21,73.29,161,0
65202,Customer_65202,55,Female,Los Angeles,20,95.17,246,0
83932,Customer_83932,33,Female,Los Angeles,15,84.57,129,1
5132,Customer_5132,23,Female,New York,6,32.6,120,0
42631,Customer_42631,29,Female,Houston,7,41.4,465,1
54767,Customer_54767,43,Female,New York,15,52.3,200,0
16636,Customer_16636,42,Female,Houston,15,96.43,170,1
37244,Customer_37244,34,Female,Chicago,20,32.26,291,0
96302,Customer_96302,46,Male,Miami,5,49.45,289,1
15328,Customer_15328,54,Male,New York,5,44.29,174,0
71713,Customer_71713,45,Female,Chicago,6,58.15,169,1
67069,Customer_67069,31,Female,Miami,16,48.79,149,1
93059,Customer_93059,33,Female,New York,23,76.94,468,1
58970,Customer_58970,68,Female,Houston,16,94.23,422,1
61698,Customer_61698,70,Female,Los Angeles,15,61.25,449,1
90905,Customer_90905,59,Male,Los Angeles,18,44.2,350,0
95418,Customer_95418,32,Male,Houston,21,84.38,437,0
97024,Customer_97024,29,Female,New York,15,93.39,450,0
20025,Customer_20025,36,Female,Houston,6,95.03,499,0
83437,Customer_83437,55,Male,Los Angeles,24,46.3,401,1
44248,Customer_44248,60,Male,Chicago,18,94.09,402,0
21780,Customer_21780,37,Female,Miami,19,39.75,461,1
42653,Customer_42653,55,Male,Miami,24,56.29,124,0
55486,Customer_55486,40,Male,New York,18,94.57,325,0
13776,Customer_13776,42,Female,New York,13,43.99,279,0
